"[6, 63]","[14, 58]","[22, 53]","[31, 50]","[38, 43]","[47, 39]","[56, 33]","[64, 28]","[72, 23]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[60, 71]","[56, 68]","[51, 65]","[46, 59]","[41, 55]","[36, 51]","[32, 45]","[28, 41]","[24, 38]","[20, 31]","[16, 27]","[13, 21]","[9, 16]","[6, 12]","[3, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6, 4]","[13, 5]","[20, 6]","[27, 7]","[33, 8]","[40, 8]","[47, 8]","[53, 8]","[60, 9]","[68, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[69, 28]","[64, 32]","[59, 34]","[54, 39]","[51, 38]","[47, 42]","[43, 45]","[39, 48]","[34, 51]","[31, 52]","[27, 54]","[23, 58]","[20, 58]","[17, 63]","[14, 65]","[12, 68]","[9, 70]","[7, 71]","[7, 69]","[5, 71]","[3, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6, 72]","[10, 69]","[13, 67]","[17, 63]","[21, 59]","[25, 55]","[30, 51]","[34, 49]","[39, 44]","[43, 39]","[47, 36]","[52, 31]","[57, 27]","[62, 23]","[67, 19]","[71, 14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[48, 71]","[44, 69]","[42, 68]","[39, 64]","[35, 61]","[32, 58]","[29, 55]","[26, 51]","[24, 49]","[21, 47]","[20, 43]","[18, 40]","[16, 37]","[14, 33]","[13, 28]","[11, 25]","[10, 21]","[9, 17]","[8, 13]","[7, 9]","[6, 5]","[5, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 18]","[9, 19]","[12, 20]","[15, 20]","[19, 20]","[23, 20]","[27, 20]","[31, 19]","[35, 18]","[38, 16]","[43, 16]","[47, 14]","[51, 14]","[55, 12]","[59, 9]","[63, 9]","[67, 7]","[71, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[70, 13]","[65, 18]","[59, 21]","[54, 25]","[50, 30]","[44, 35]","[40, 39]","[36, 42]","[31, 46]","[27, 48]","[23, 51]","[19, 54]","[15, 57]","[12, 60]","[9, 63]","[6, 68]","[3, 68]","[1, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[11, 70]","[13, 68]","[17, 63]","[21, 58]","[25, 54]","[29, 50]","[34, 46]","[37, 41]","[42, 35]","[47, 31]","[51, 27]","[55, 22]","[60, 17]","[65, 12]","[69, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[57, 71]","[53, 69]","[49, 66]","[45, 62]","[41, 58]","[37, 55]","[33, 51]","[30, 49]","[26, 45]","[23, 42]","[21, 36]","[18, 34]","[15, 29]","[13, 26]","[11, 20]","[9, 16]","[6, 12]","[5, 8]","[3, 3]","[3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 24]","[7, 25]","[13, 25]","[17, 24]","[22, 24]","[27, 25]","[32, 24]","[38, 24]","[42, 23]","[48, 22]","[53, 20]","[58, 21]","[63, 18]","[68, 17]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[58, 72]","[53, 70]","[48, 68]","[42, 64]","[37, 60]","[31, 57]","[26, 53]","[21, 51]","[16, 47]","[11, 44]","[7, 41]","[3, 37]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3, 33]","[8, 33]","[13, 32]","[18, 32]","[22, 32]","[27, 31]","[32, 30]","[37, 29]","[47, 26]","[52, 24]","[57, 23]","[62, 20]","[67, 18]","[72, 17]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[71, 28]","[66, 28]","[61, 29]","[56, 30]","[52, 31]","[48, 32]","[44, 34]","[40, 35]","[37, 35]","[33, 35]","[30, 36]","[27, 36]","[24, 36]","[21, 36]","[19, 36]","[16, 35]","[14, 35]","[12, 33]","[10, 33]","[8, 32]","[7, 30]","[5, 29]","[4, 27]","[3, 27]","[2, 24]","[1, 22]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[70, 7]","[65, 10]","[60, 12]","[55, 15]","[50, 17]","[46, 19]","[41, 21]","[37, 23]","[32, 25]","[29, 26]","[25, 28]","[21, 29]","[18, 30]","[14, 30]","[11, 31]","[8, 32]","[5, 32]","[3, 32]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4, 44]","[9, 45]","[20, 49]","[26, 51]","[31, 53]","[37, 57]","[43, 57]","[48, 59]","[54, 61]","[60, 62]","[66, 64]","[72, 66]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[44, 72]","[45, 70]","[45, 71]","[44, 70]","[43, 67]","[43, 62]","[43, 60]","[43, 58]","[43, 56]","[43, 53]","[44, 51]","[44, 51]","[45, 48]","[46, 46]","[47, 44]","[49, 42]","[50, 40]","[52, 37]","[53, 35]","[55, 33]","[56, 29]","[58, 26]","[60, 24]","[62, 22]","[63, 20]","[65, 17]","[67, 15]","[69, 12]","[71, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[58, 72]","[54, 70]","[50, 69]","[47, 66]","[43, 66]","[40, 60]","[37, 60]","[34, 55]","[31, 52]","[28, 51]","[26, 48]","[24, 45]","[22, 43]","[20, 40]","[18, 37]","[17, 34]","[15, 31]","[14, 27]","[13, 24]","[12, 20]","[11, 17]","[10, 13]","[9, 9]","[8, 5]","[8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6, 18]","[12, 18]","[17, 17]","[23, 16]","[29, 14]","[35, 13]","[41, 12]","[46, 10]","[52, 9]","[59, 7]","[65, 4]","[70, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[58, 20]","[52, 27]","[47, 31]","[42, 35]","[36, 40]","[32, 45]","[26, 48]","[21, 52]","[16, 56]","[12, 60]","[7, 64]","[3, 68]","[1, 69]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1, 72]","[4, 70]","[7, 69]","[10, 67]","[13, 67]","[17, 62]","[20, 59]","[24, 56]","[28, 55]","[32, 51]","[35, 50]","[39, 46]","[44, 45]","[47, 41]","[52, 38]","[57, 35]","[61, 32]","[66, 29]","[70, 26]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[65, 72]","[62, 71]","[59, 69]","[54, 66]","[50, 62]","[46, 57]","[43, 53]","[39, 49]","[36, 45]","[32, 42]","[29, 36]","[26, 32]","[24, 29]","[21, 22]","[19, 19]","[16, 14]","[14, 9]","[12, 3]","[11, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[9, 5]","[15, 5]","[21, 5]","[27, 5]","[34, 4]","[40, 3]","[47, 2]","[53, 2]","[59, 1]","[62, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[68, 25]","[62, 31]","[57, 37]","[52, 42]","[47, 47]","[42, 53]","[38, 58]","[33, 63]","[29, 68]","[25, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 72]","[7, 69]","[11, 70]","[16, 64]","[21, 59]","[26, 55]","[31, 52]","[36, 49]","[41, 44]","[46, 38]","[52, 35]","[57, 30]","[62, 26]","[68, 21]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[50, 71]","[48, 69]","[45, 71]","[42, 65]","[39, 62]","[36, 59]","[34, 56]","[31, 55]","[29, 52]","[27, 49]","[26, 46]","[24, 43]","[23, 40]","[21, 36]","[20, 33]","[19, 30]","[18, 25]","[18, 23]","[17, 19]","[17, 15]","[16, 11]","[16, 7]","[16, 3]","[17, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 3]","[10, 4]","[16, 5]","[23, 6]","[29, 6]","[34, 6]","[41, 6]","[47, 6]","[52, 6]","[58, 6]","[64, 5]","[71, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[72, 11]","[66, 10]","[58, 9]","[53, 8]","[46, 7]","[39, 6]","[33, 5]","[27, 3]","[21, 2]","[16, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6, 18]","[11, 21]","[16, 24]","[22, 27]","[28, 32]","[33, 35]","[38, 36]","[44, 40]","[50, 41]","[56, 44]","[62, 46]","[68, 48]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[47, 72]","[38, 71]","[33, 71]","[27, 70]","[21, 70]","[16, 69]","[10, 68]","[5, 68]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 71]","[10, 69]","[15, 70]","[20, 65]","[25, 61]","[30, 58]","[35, 56]","[40, 53]","[46, 50]","[51, 47]","[57, 44]","[63, 41]","[68, 38]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[71, 15]","[65, 17]","[59, 16]","[54, 18]","[48, 17]","[43, 18]","[38, 18]","[33, 18]","[28, 17]","[23, 17]","[18, 16]","[14, 15]","[10, 14]","[5, 12]","[1, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[11, 22]","[17, 26]","[22, 28]","[26, 30]","[32, 33]","[37, 36]","[43, 37]","[48, 38]","[53, 40]","[59, 41]","[65, 43]","[70, 45]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 63]","[9, 61]","[13, 60]","[17, 59]","[22, 57]","[26, 56]","[31, 55]","[35, 54]","[40, 52]","[45, 51]","[50, 49]","[55, 48]","[60, 47]","[65, 45]","[70, 44]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[72, 11]","[68, 10]","[63, 9]","[59, 8]","[54, 7]","[49, 5]","[44, 4]","[40, 2]","[36, 2]","[30, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3, 16]","[8, 19]","[14, 23]","[19, 25]","[25, 28]","[30, 32]","[36, 34]","[41, 35]","[47, 37]","[53, 39]","[56, 40]","[62, 42]","[68, 43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[71, 1]","[68, 3]","[62, 6]","[58, 11]","[52, 15]","[47, 18]","[43, 22]","[38, 25]","[34, 29]","[30, 31]","[26, 33]","[22, 37]","[18, 38]","[15, 42]","[11, 42]","[8, 46]","[5, 46]","[2, 48]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 63]","[5, 59]","[8, 55]","[11, 51]","[14, 47]","[17, 43]","[20, 40]","[23, 35]","[26, 31]","[29, 26]","[33, 23]","[37, 19]","[40, 14]","[44, 10]","[47, 5]","[51, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[47, 71]","[42, 70]","[39, 68]","[34, 65]","[30, 62]","[25, 59]","[21, 56]","[17, 52]","[13, 50]","[9, 47]","[6, 43]","[3, 42]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 26]","[11, 26]","[16, 27]","[23, 26]","[29, 27]","[35, 27]","[41, 26]","[48, 25]","[53, 23]","[60, 22]","[66, 21]","[72, 20]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[72, 3]","[66, 6]","[59, 11]","[53, 17]","[47, 21]","[41, 27]","[36, 31]","[29, 36]","[24, 40]","[18, 44]","[13, 47]","[8, 50]","[3, 54]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[10, 71]","[15, 70]","[19, 69]","[24, 68]","[29, 67]","[34, 64]","[39, 62]","[44, 61]","[49, 58]","[55, 56]","[60, 54]","[65, 52]","[71, 50]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[57, 72]","[54, 71]","[51, 69]","[47, 66]","[44, 63]","[41, 59]","[38, 56]","[36, 54]","[34, 51]","[31, 47]","[29, 44]","[28, 40]","[26, 37]","[25, 33]","[23, 29]","[22, 24]","[21, 21]","[20, 17]","[20, 13]","[19, 8]","[19, 3]","[18, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 9]","[8, 11]","[14, 11]","[19, 11]","[24, 11]","[30, 11]","[36, 11]","[41, 10]","[47, 9]","[52, 8]","[57, 7]","[63, 5]","[68, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[72, 11]","[66, 16]","[61, 20]","[55, 26]","[50, 30]","[44, 36]","[39, 41]","[36, 42]","[31, 46]","[27, 50]","[22, 54]","[18, 58]","[14, 62]","[10, 66]","[6, 69]","[3, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6, 71]","[9, 70]","[12, 69]","[16, 67]","[20, 69]","[24, 64]","[27, 62]","[31, 60]","[35, 58]","[40, 56]","[44, 54]","[48, 52]","[53, 50]","[57, 49]","[62, 47]","[66, 45]","[71, 43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[55, 71]","[50, 70]","[48, 68]","[45, 68]","[42, 62]","[39, 61]","[36, 56]","[34, 53]","[31, 50]","[29, 48]","[27, 45]","[25, 42]","[24, 37]","[22, 35]","[20, 31]","[19, 28]","[18, 25]","[17, 20]","[16, 18]","[16, 14]","[15, 9]","[15, 5]","[14, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6, 8]","[13, 10]","[19, 13]","[25, 16]","[31, 18]","[37, 20]","[43, 21]","[50, 22]","[56, 23]","[62, 24]","[69, 25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[72, 3]","[67, 7]","[62, 10]","[58, 16]","[54, 19]","[50, 22]","[46, 27]","[43, 30]","[39, 33]","[36, 36]","[33, 38]","[30, 42]","[27, 44]","[24, 46]","[22, 47]","[20, 51]","[18, 52]","[16, 53]","[15, 55]","[13, 57]","[12, 58]","[11, 60]","[10, 62]","[9, 64]","[9, 66]","[9, 65]","[9, 67]","[9, 69]","[9, 70]","[10, 71]","[10, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 69]","[3, 68]","[6, 64]","[8, 61]","[11, 58]","[14, 55]","[17, 52]","[20, 51]","[23, 46]","[26, 45]","[29, 40]","[33, 38]","[36, 34]","[39, 31]","[44, 27]","[47, 24]","[50, 21]","[54, 17]","[58, 12]","[62, 9]","[66, 5]","[70, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[63, 71]","[60, 70]","[58, 68]","[56, 66]","[54, 65]","[52, 60]","[50, 57]","[49, 55]","[47, 52]","[46, 51]","[45, 49]","[44, 47]","[43, 44]","[42, 42]","[42, 39]","[41, 36]","[41, 33]","[41, 31]","[40, 28]","[40, 25]","[40, 22]","[41, 19]","[41, 16]","[41, 13]","[41, 10]","[42, 6]","[42, 3]","[43, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3, 21]","[7, 22]","[11, 23]","[14, 23]","[18, 23]","[22, 24]","[26, 24]","[31, 24]","[35, 24]","[39, 24]","[43, 24]","[47, 22]","[52, 21]","[55, 21]","[60, 20]","[65, 17]","[69, 16]","[71, 16]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[69, 3]","[64, 7]","[61, 10]","[56, 15]","[52, 19]","[48, 21]","[44, 26]","[40, 30]","[37, 33]","[33, 36]","[30, 39]","[27, 42]","[24, 45]","[22, 46]","[19, 48]","[16, 50]","[14, 53]","[12, 55]","[10, 57]","[9, 59]","[7, 61]","[6, 63]","[5, 66]","[5, 66]","[5, 67]","[4, 70]","[4, 71]","[4, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4, 61]","[6, 58]","[9, 55]","[12, 52]","[16, 49]","[19, 46]","[22, 44]","[26, 38]","[29, 37]","[33, 32]","[36, 30]","[39, 26]","[43, 23]","[47, 19]","[51, 16]","[55, 12]","[59, 7]","[62, 4]","[67, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[48, 71]","[44, 71]","[42, 70]","[40, 69]","[40, 71]","[38, 70]","[36, 68]","[35, 66]","[33, 65]","[32, 61]","[30, 59]","[29, 60]","[29, 56]","[28, 57]","[27, 55]","[27, 54]","[27, 52]","[27, 51]","[27, 49]","[27, 47]","[28, 45]","[29, 44]","[30, 42]","[30, 39]","[32, 38]","[33, 36]","[34, 34]","[36, 32]","[37, 30]","[39, 28]","[41, 26]","[43, 23]","[45, 21]","[47, 18]","[49, 15]","[51, 13]","[53, 10]","[55, 7]","[57, 4]","[59, 2]","[61, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[72, 4]","[69, 6]","[66, 8]","[62, 10]","[59, 13]","[56, 15]","[53, 18]","[50, 20]","[47, 22]","[44, 24]","[42, 26]","[39, 27]","[37, 28]","[35, 29]","[33, 30]","[31, 31]","[30, 32]","[28, 32]","[27, 32]","[26, 33]","[25, 33]","[24, 34]","[24, 33]","[23, 34]","[23, 33]","[23, 33]","[23, 33]","[22, 33]","[22, 32]","[23, 31]","[23, 30]","[24, 29]","[24, 28]","[25, 27]","[26, 25]","[26, 24]","[27, 22]","[28, 20]","[29, 18]","[31, 16]","[32, 14]","[34, 12]","[35, 10]","[36, 7]","[38, 4]","[40, 2]","[41, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 11]","[8, 12]","[14, 13]","[20, 14]","[26, 15]","[33, 15]","[39, 15]","[45, 15]","[48, 15]","[54, 15]","[61, 14]","[67, 12]","[72, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[69, 11]","[64, 17]","[62, 19]","[57, 24]","[52, 28]","[47, 33]","[43, 39]","[38, 43]","[34, 48]","[30, 51]","[26, 55]","[22, 58]","[19, 62]","[16, 66]","[12, 69]","[10, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3, 59]","[6, 61]","[11, 62]","[14, 63]","[18, 65]","[23, 66]","[27, 67]","[31, 68]","[36, 69]","[38, 70]","[43, 70]","[48, 71]","[53, 72]","[58, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[61, 71]","[58, 70]","[56, 66]","[54, 68]","[52, 62]","[51, 59]","[49, 56]","[48, 53]","[46, 50]","[45, 48]","[44, 44]","[44, 43]","[43, 39]","[42, 36]","[42, 34]","[41, 31]","[41, 27]","[41, 24]","[41, 20]","[41, 18]","[41, 15]","[41, 12]","[41, 9]","[41, 5]","[41, 2]","[41, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1, 14]","[7, 14]","[12, 13]","[18, 13]","[24, 13]","[29, 12]","[32, 12]","[37, 12]","[43, 11]","[48, 10]","[54, 9]","[59, 7]","[66, 5]","[71, 4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[70, 4]","[68, 8]","[65, 10]","[63, 14]","[60, 17]","[57, 22]","[55, 25]","[53, 27]","[51, 31]","[49, 34]","[48, 36]","[46, 39]","[45, 41]","[44, 42]","[42, 45]","[42, 47]","[41, 49]","[40, 51]","[40, 53]","[40, 55]","[40, 56]","[40, 57]","[40, 58]","[40, 61]","[41, 63]","[42, 65]","[42, 66]","[44, 68]","[45, 70]","[46, 71]","[48, 71]","[47, 69]","[49, 71]","[54, 72]","[55, 72]","[54, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 72]","[47, 72]","[45, 70]","[43, 69]","[42, 68]","[39, 67]","[37, 64]","[35, 65]","[33, 63]","[32, 58]","[30, 56]","[29, 54]","[28, 53]","[27, 53]","[26, 52]","[25, 50]","[25, 48]","[25, 45]","[24, 44]","[24, 42]","[24, 40]","[24, 38]","[25, 35]","[25, 33]","[26, 30]","[26, 28]","[27, 25]","[28, 22]","[29, 20]","[30, 16]","[31, 13]","[32, 10]","[34, 7]","[35, 4]","[37, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[67, 6]","[59, 10]","[53, 13]","[46, 16]","[39, 20]","[33, 23]","[26, 25]","[20, 26]","[14, 29]","[9, 30]","[2, 33]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1, 10]","[8, 12]","[14, 13]","[21, 14]","[28, 14]","[34, 14]","[41, 15]","[48, 15]","[55, 15]","[61, 15]","[68, 13]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[27, 72]","[24, 71]","[23, 71]","[20, 71]","[17, 70]","[15, 70]","[13, 69]","[11, 68]","[9, 69]","[8, 67]","[6, 68]","[4, 68]","[3, 70]","[2, 67]","[2, 67]","[1, 69]","[1, 65]","[1, 69]","[1, 67]","[2, 68]","[2, 68]","[4, 67]","[5, 67]","[6, 68]","[8, 68]","[10, 69]","[11, 69]","[13, 69]","[14, 70]","[17, 70]","[19, 70]","[21, 71]","[23, 71]","[26, 72]","[29, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 14]","[10, 19]","[15, 22]","[21, 27]","[26, 32]","[31, 35]","[37, 38]","[42, 42]","[47, 44]","[53, 47]","[59, 50]","[65, 53]","[71, 57]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[44, 72]","[41, 71]","[37, 69]","[36, 70]","[33, 69]","[29, 66]","[27, 61]","[24, 59]","[22, 57]","[19, 54]","[17, 52]","[15, 52]","[13, 48]","[12, 45]","[11, 43]","[9, 42]","[8, 38]","[7, 36]","[6, 34]","[5, 30]","[5, 28]","[5, 25]","[5, 21]","[4, 18]","[4, 14]","[5, 10]","[5, 7]","[5, 3]","[8, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1, 11]","[5, 14]","[10, 16]","[15, 18]","[19, 19]","[23, 21]","[28, 22]","[32, 23]","[37, 23]","[42, 24]","[47, 25]","[51, 25]","[56, 24]","[61, 24]","[66, 24]","[71, 24]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[71, 2]","[65, 4]","[59, 6]","[53, 10]","[47, 13]","[41, 17]","[36, 19]","[30, 22]","[24, 25]","[19, 27]","[14, 29]","[9, 30]","[4, 32]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[26, 28]","[31, 29]","[34, 28]","[39, 27]","[43, 28]","[48, 27]","[52, 25]","[56, 25]","[61, 24]","[66, 24]","[70, 23]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[35, 72]","[32, 71]","[28, 69]","[24, 68]","[21, 67]","[17, 65]","[14, 62]","[11, 60]","[8, 58]","[6, 56]","[3, 53]","[1, 51]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3, 12]","[8, 13]","[13, 14]","[17, 16]","[19, 16]","[24, 18]","[29, 18]","[34, 20]","[38, 19]","[43, 19]","[48, 20]","[53, 20]","[58, 18]","[62, 18]","[68, 17]","[72, 18]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[69, 4]","[65, 9]","[60, 15]","[56, 19]","[52, 23]","[48, 29]","[44, 33]","[40, 37]","[37, 40]","[34, 45]","[30, 49]","[29, 49]","[26, 52]","[23, 55]","[20, 59]","[18, 62]","[16, 65]","[14, 68]","[13, 69]","[11, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2, 67]","[6, 64]","[9, 61]","[13, 58]","[16, 55]","[20, 53]","[24, 52]","[28, 48]","[32, 46]","[37, 44]","[41, 39]","[45, 37]","[50, 34]","[54, 32]","[58, 29]","[63, 25]","[68, 22]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[71, 17]","[67, 21]","[64, 24]","[61, 28]","[58, 33]","[55, 35]","[53, 38]","[50, 42]","[48, 47]","[45, 50]","[44, 53]","[42, 56]","[40, 57]","[39, 60]","[38, 64]","[37, 63]","[36, 70]","[35, 69]","[33, 70]","[35, 71]","[34, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4, 64]","[7, 68]","[11, 69]","[15, 70]","[19, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
