x,y,id,t
18,10,122,32
14,9,122,33
11,9,122,34
8,9,122,35
5,8,122,36
1,7,122,37
4,5,123,0
9,10,123,1
12,14,123,2
16,20,123,3
20,25,123,4
23,28,123,5
26,34,123,6
29,39,123,7
31,42,123,8
34,47,123,9
36,51,123,10
38,56,123,11
40,60,123,12
42,66,123,13
44,69,123,14
44,71,123,15
9,69,124,0
11,68,124,1
16,64,124,2
21,60,124,3
25,56,124,4
29,54,124,5
33,49,124,6
37,46,124,7
41,42,124,8
44,38,124,9
47,35,124,10
50,32,124,11
53,29,124,12
55,24,124,13
57,20,124,14
59,17,124,15
60,14,124,16
62,11,124,17
63,9,124,18
63,5,124,19
63,3,124,20
1,45,125,0
6,47,125,1
9,47,125,2
13,48,125,3
16,52,125,4
19,54,125,5
22,55,125,6
24,56,125,7
27,58,125,8
29,59,125,9
31,61,125,10
33,63,125,11
35,68,125,12
37,70,125,13
38,68,125,14
39,70,125,15
41,71,125,16
8,70,126,0
11,66,126,1
15,60,126,2
20,54,126,3
25,47,126,4
29,41,126,5
33,36,126,6
37,30,126,7
41,24,126,8
44,18,126,9
47,12,126,10
50,7,126,11
53,3,126,12
2,28,127,0
8,28,127,1
14,30,127,2
20,30,127,3
26,30,127,4
31,30,127,5
36,31,127,6
41,31,127,7
45,31,127,8
49,30,127,9
54,32,127,10
58,31,127,11
62,33,127,12
65,31,127,13
68,32,127,14
71,32,127,15
10,70,128,0
13,66,128,1
17,60,128,2
21,54,128,3
25,48,128,4
29,43,128,5
32,38,128,6
35,32,128,7
39,27,128,8
41,21,128,9
44,15,128,10
46,10,128,11
48,6,128,12
50,1,128,13
5,16,129,0
10,20,129,1
15,23,129,2
20,25,129,3
24,28,129,4
28,32,129,5
32,34,129,6
36,36,129,7
40,40,129,8
43,43,129,9
46,45,129,10
49,48,129,11
52,51,129,12
54,52,129,13
56,55,129,14
58,58,129,15
60,61,129,16
62,67,129,17
64,68,129,18
65,69,129,19
66,71,129,20
7,70,130,0
8,70,130,1
12,63,130,2
15,57,130,3
18,53,130,4
20,46,130,5
23,42,130,6
25,36,130,7
28,32,130,8
29,28,130,9
31,23,130,10
33,18,130,11
34,14,130,12
35,8,130,13
36,4,130,14
37,1,130,15
5,22,131,0
10,22,131,1
16,23,131,2
20,23,131,3
25,23,131,4
29,23,131,5
33,23,131,6
37,23,131,7
40,24,131,8
43,23,131,9
46,23,131,10
49,23,131,11
51,23,131,12
54,23,131,13
55,22,131,14
57,23,131,15
59,23,131,16
60,23,131,17
61,23,131,18
61,23,131,19
61,23,131,20
61,21,131,21
60,22,131,22
60,21,131,23
59,22,131,24
57,23,131,25
56,23,131,26
54,23,131,27
52,23,131,28
50,23,131,29
48,23,131,30
45,23,131,31
43,23,131,32
40,23,131,33
37,23,131,34
34,23,131,35
31,22,131,36
27,23,131,37
24,23,131,38
20,22,131,39
16,22,131,40
12,21,131,41
8,22,131,42
4,21,131,43
2,21,132,0
8,26,132,1
13,31,132,2
18,36,132,3
22,40,132,4
26,44,132,5
30,48,132,6
34,52,132,7
37,57,132,8
41,63,132,9
45,68,132,10
47,68,132,11
48,72,132,12
25,72,133,0
31,71,133,1
36,69,133,2
41,71,133,3
46,70,133,4
50,66,133,5
55,67,133,6
58,63,133,7
62,61,133,8
66,60,133,9
70,59,133,10
1,28,134,0
6,25,134,1
11,23,134,2
15,22,134,3
20,19,134,4
24,17,134,5
28,15,134,6
31,12,134,7
34,10,134,8
37,7,134,9
40,5,134,10
42,3,134,11
44,1,134,12
5,71,135,0
8,67,135,1
10,67,135,2
13,62,135,3
15,61,135,4
18,56,135,5
20,54,135,6
22,51,135,7
25,48,135,8
27,44,135,9
29,41,135,10
30,39,135,11
32,36,135,12
33,33,135,13
34,30,135,14
35,28,135,15
36,25,135,16
36,23,135,17
36,20,135,18
36,17,135,19
35,15,135,20
35,12,135,21
34,9,135,22
33,7,135,23
32,4,135,24
31,2,135,25
30,53,136,0
35,57,136,1
40,62,136,2
45,68,136,3
48,71,136,4
3,71,137,0
6,69,137,1
11,63,137,2
15,62,137,3
19,58,137,4
23,55,137,5
27,51,137,6
31,46,137,7
34,42,137,8
37,38,137,9
39,34,137,10
42,30,137,11
45,27,137,12
47,23,137,13
49,19,137,14
51,15,137,15
52,11,137,16
53,8,137,17
54,4,137,18
55,1,137,19
4,37,138,0
9,43,138,1
14,50,138,2
19,58,138,3
21,61,138,4
25,67,138,5
26,71,138,6
5,69,139,0
6,66,139,1
8,63,139,2
10,56,139,3
12,52,139,4
15,47,139,5
16,43,139,6
18,38,139,7
19,32,139,8
20,28,139,9
22,24,139,10
22,19,139,11
23,14,139,12
23,9,139,13
23,7,139,14
23,3,139,15
22,34,140,0
24,36,140,1
26,37,140,2
29,39,140,3
31,40,140,4
32,41,140,5
34,44,140,6
36,45,140,7
36,47,140,8
37,49,140,9
38,50,140,10
38,52,140,11
39,54,140,12
39,56,140,13
39,58,140,14
39,59,140,15
39,61,140,16
38,64,140,17
38,66,140,18
37,68,140,19
36,70,140,20
35,69,140,21
36,70,140,22
35,71,140,23
33,72,140,24
10,71,141,0
12,70,141,1
15,67,141,2
16,66,141,3
18,61,141,4
20,60,141,5
22,59,141,6
23,55,141,7
24,52,141,8
25,50,141,9
26,49,141,10
27,46,141,11
27,44,141,12
28,42,141,13
28,40,141,14
28,37,141,15
28,34,141,16
27,33,141,17
27,30,141,18
26,27,141,19
26,26,141,20
24,24,141,21
23,23,141,22
22,20,141,23
20,18,141,24
18,16,141,25
17,14,141,26
15,11,141,27
12,9,141,28
10,7,141,29
8,5,141,30
5,3,141,31
3,2,141,32
28,49,142,0
33,53,142,1
35,54,142,2
39,60,142,3
41,62,142,4
44,68,142,5
46,70,142,6
8,72,143,0
11,70,143,1
14,69,143,2
17,66,143,3
19,65,143,4
22,60,143,5
25,57,143,6
26,55,143,7
28,52,143,8
30,50,143,9
32,47,143,10
33,45,143,11
34,44,143,12
35,41,143,13
36,39,143,14
37,37,143,15
37,34,143,16
38,32,143,17
38,30,143,18
38,28,143,19
38,26,143,20
37,23,143,21
37,21,143,22
36,19,143,23
35,17,143,24
34,14,143,25
33,12,143,26
32,10,143,27
29,8,143,28
28,5,143,29
27,3,143,30
24,2,143,31
6,29,144,0
12,33,144,1
17,36,144,2
22,39,144,3
27,42,144,4
32,46,144,5
36,49,144,6
41,52,144,7
45,55,144,8
49,58,144,9
53,62,144,10
56,67,144,11
60,69,144,12
60,71,144,13
63,72,144,14
9,71,145,0
13,68,145,1
19,65,145,2
24,61,145,3
28,57,145,4
33,54,145,5
37,51,145,6
42,46,145,7
45,43,145,8
49,38,145,9
53,36,145,10
56,32,145,11
59,29,145,12
62,26,145,13
65,22,145,14
67,17,145,15
69,14,145,16
71,11,145,17
72,8,145,18
4,35,146,0
9,39,146,1
13,43,146,2
17,48,146,3
21,51,146,4
25,54,146,5
29,59,146,6
32,63,146,7
36,67,146,8
39,70,146,9
40,72,146,10
12,71,147,0
16,69,147,1
20,68,147,2
24,61,147,3
28,59,147,4
32,53,147,5
36,51,147,6
39,45,147,7
42,43,147,8
46,38,147,9
48,35,147,10
51,31,147,11
53,28,147,12
55,24,147,13
57,20,147,14
58,17,147,15
60,13,147,16
61,12,147,17
61,8,147,18
61,5,147,19
62,2,147,20
3,12,148,0
10,12,148,1
16,12,148,2
22,11,148,3
28,10,148,4
33,9,148,5
38,9,148,6
42,8,148,7
46,7,148,8
51,5,148,9
54,4,148,10
58,3,148,11
61,2,148,12
64,2,148,13
66,1,148,14
68,1,148,15
4,21,149,0
11,24,149,1
15,26,149,2
20,29,149,3
25,33,149,4
30,36,149,5
34,39,149,6
37,41,149,7
42,43,149,8
45,47,149,9
48,48,149,10
52,53,149,11
55,56,149,12
58,56,149,13
61,62,149,14
63,65,149,15
64,64,149,16
67,67,149,17
68,70,149,18
70,72,149,19
11,71,150,0
16,68,150,1
21,64,150,2
26,59,150,3
31,54,150,4
36,50,150,5
40,46,150,6
44,42,150,7
48,37,150,8
53,33,150,9
57,28,150,10
60,24,150,11
63,19,150,12
66,14,150,13
68,11,150,14
71,7,150,15
1,28,151,0
5,31,151,1
9,34,151,2
14,37,151,3
19,40,151,4
23,43,151,5
27,46,151,6
31,48,151,7
35,51,151,8
38,53,151,9
42,56,151,10
45,61,151,11
48,62,151,12
52,68,151,13
54,71,151,14
54,70,151,15
58,71,151,16
15,71,152,0
21,69,152,1
27,66,152,2
33,63,152,3
39,57,152,4
44,53,152,5
50,49,152,6
55,46,152,7
60,43,152,8
65,38,152,9
69,34,152,10
6,34,153,0
12,36,153,1
18,36,153,2
23,39,153,3
28,41,153,4
33,42,153,5
37,44,153,6
42,45,153,7
46,47,153,8
51,50,153,9
54,50,153,10
58,52,153,11
62,54,153,12
65,56,153,13
68,59,153,14
71,61,153,15
4,70,154,0
10,66,154,1
17,61,154,2
23,56,154,3
29,52,154,4
36,46,154,5
42,42,154,6
47,36,154,7
52,31,154,8
59,27,154,9
63,21,154,10
68,16,154,11
2,33,155,0
5,36,155,1
9,38,155,2
12,42,155,3
15,46,155,4
17,50,155,5
19,51,155,6
22,54,155,7
23,57,155,8
25,60,155,9
27,61,155,10
29,69,155,11
30,69,155,12
32,70,155,13
32,72,155,14
2,72,156,0
8,70,156,1
14,70,156,2
19,66,156,3
25,63,156,4
30,61,156,5
35,59,156,6
40,56,156,7
45,53,156,8
50,52,156,9
54,48,156,10
59,46,156,11
63,44,156,12
67,43,156,13
70,40,156,14
4,43,157,0
10,45,157,1
16,46,157,2
21,48,157,3
27,48,157,4
32,51,157,5
37,52,157,6
42,53,157,7
46,53,157,8
51,57,157,9
55,56,157,10
59,58,157,11
63,60,157,12
67,62,157,13
71,65,157,14
2,61,158,0
3,57,158,1
5,53,158,2
7,48,158,3
8,42,158,4
9,38,158,5
11,34,158,6
12,29,158,7
12,24,158,8
13,20,158,9
13,14,158,10
13,10,158,11
13,5,158,12
12,2,158,13
3,28,159,0
14,28,159,1
23,27,159,2
28,28,159,3
35,28,159,4
44,28,159,5
54,29,159,6
62,27,159,7
70,27,159,8
2,54,160,0
9,53,160,1
15,52,160,2
22,51,160,3
28,51,160,4
35,50,160,5
40,49,160,6
46,46,160,7
51,47,160,8
56,44,160,9
62,43,160,10
67,43,160,11
72,42,160,12
1,39,161,0
6,41,161,1
11,42,161,2
15,43,161,3
19,44,161,4
23,45,161,5
27,46,161,6
31,47,161,7
34,48,161,8
38,49,161,9
41,50,161,10
43,51,161,11
46,53,161,12
49,54,161,13
51,56,161,14
53,57,161,15
54,56,161,16
56,57,161,17
57,62,161,18
59,63,161,19
59,61,161,20
61,64,161,21
63,70,161,22
63,68,161,23
64,70,161,24
65,71,161,25
5,69,162,0
10,66,162,1
14,62,162,2
19,57,162,3
23,55,162,4
27,50,162,5
31,44,162,6
35,41,162,7
38,37,162,8
41,33,162,9
45,29,162,10
47,25,162,11
50,21,162,12
53,17,162,13
55,13,162,14
57,9,162,15
58,5,162,16
60,2,162,17
4,26,163,0
8,29,163,1
14,33,163,2
18,36,163,3
22,39,163,4
27,42,163,5
30,45,163,6
34,49,163,7
38,52,163,8
41,54,163,9
45,59,163,10
48,62,163,11
51,66,163,12
54,70,163,13
56,69,163,14
58,71,163,15
5,70,164,0
9,68,164,1
13,63,164,2
17,59,164,3
21,54,164,4
25,50,164,5
28,47,164,6
32,41,164,7
35,38,164,8
38,34,164,9
41,29,164,10
43,25,164,11
46,20,164,12
48,17,164,13
50,12,164,14
51,8,164,15
52,4,164,16
54,1,164,17
6,12,165,0
11,14,165,1
17,16,165,2
22,17,165,3
27,19,165,4
31,20,165,5
36,22,165,6
40,23,165,7
44,25,165,8
48,26,165,9
51,28,165,10
54,29,165,11
57,28,165,12
60,32,165,13
62,33,165,14
64,33,165,15
66,36,165,16
67,36,165,17
68,38,165,18
69,41,165,19
70,43,165,20
70,44,165,21
71,45,165,22
70,47,165,23
71,52,165,24
70,52,165,25
69,55,165,26
69,57,165,27
68,59,165,28
67,62,165,29
66,67,165,30
65,70,165,31
62,69,165,32
62,72,165,33
6,72,166,0
10,70,166,1
14,66,166,2
17,63,166,3
20,59,166,4
23,56,166,5
26,51,166,6
29,48,166,7
32,44,166,8
34,40,166,9
36,35,166,10
38,31,166,11
40,28,166,12
42,23,166,13
43,20,166,14
44,16,166,15
45,12,166,16
46,8,166,17
46,5,166,18
46,2,166,19
5,2,167,0
11,5,167,1
17,8,167,2
21,12,167,3
26,15,167,4
31,18,167,5
35,21,167,6
39,24,167,7
43,27,167,8
46,29,167,9
50,32,167,10
53,35,167,11
56,38,167,12
59,41,167,13
61,44,167,14
63,47,167,15
65,48,167,16
67,52,167,17
68,54,167,18
70,57,167,19
71,60,167,20
72,65,167,21
6,72,167,22
11,71,167,23
15,70,167,24
19,69,167,25
23,67,167,26
27,65,167,27
31,62,167,28
34,61,167,29
38,61,167,30
41,57,167,31
44,57,167,32
46,55,167,33
49,53,167,34
51,53,167,35
53,52,167,36
55,51,167,37
56,48,167,38
58,49,167,39
59,46,167,40
60,48,167,41
61,47,167,42
62,45,167,43
62,47,167,44
63,46,167,45
62,47,167,46
62,45,167,47
61,45,167,48
61,48,167,49
60,48,167,50
59,49,167,51
58,49,167,52
56,50,167,53
55,51,167,54
53,52,167,55
51,52,167,56
49,53,167,57
46,53,167,58
44,54,167,59
41,55,167,60
39,55,167,61
36,56,167,62
33,55,167,63
31,58,167,64
28,56,167,65
24,57,167,66
21,58,167,67
18,61,167,68
15,60,167,69
11,61,167,70
8,62,167,71
6,63,167,72
2,63,167,73
6,72,168,0
11,70,168,1
14,68,168,2
16,68,168,3
19,63,168,4
22,61,168,5
25,56,168,6
28,53,168,7
30,50,168,8
32,49,168,9
34,46,168,10
36,43,168,11
37,41,168,12
39,39,168,13
40,36,168,14
41,34,168,15
41,30,168,16
42,29,168,17
42,27,168,18
42,24,168,19
42,22,168,20
42,20,168,21
41,17,168,22
41,15,168,23
40,13,168,24
39,11,168,25
37,8,168,26
36,6,168,27
34,3,168,28
32,2,168,29
29,1,168,30
2,31,169,0
5,33,169,1
8,38,169,2
11,41,169,3
13,43,169,4
16,46,169,5
18,48,169,6
20,50,169,7
22,53,169,8
23,55,169,9
25,58,169,10
26,61,169,11
27,62,169,12
28,67,169,13
28,69,169,14
29,70,169,15
29,72,169,16
6,71,170,0
10,70,170,1
13,66,170,2
16,69,170,3
20,66,170,4
22,63,170,5
25,60,170,6
28,56,170,7
30,56,170,8
32,53,170,9
35,51,170,10
36,49,170,11
38,47,170,12
40,45,170,13
41,43,170,14
42,42,170,15
43,40,170,16
44,38,170,17
44,37,170,18
45,35,170,19
45,33,170,20
45,32,170,21
45,31,170,22
44,29,170,23
44,28,170,24
43,27,170,25
42,25,170,26
41,24,170,27
39,22,170,28
38,21,170,29
36,20,170,30
34,18,170,31
32,17,170,32
30,15,170,33
27,14,170,34
24,12,170,35
22,11,170,36
19,9,170,37
15,8,170,38
12,6,170,39
9,4,170,40
5,3,170,41
2,2,170,42
2,39,171,0
8,40,171,1
13,41,171,2
18,42,171,3
24,44,171,4
28,45,171,5
33,46,171,6
37,47,171,7
41,48,171,8
45,49,171,9
48,50,171,10
52,52,171,11
55,51,171,12
58,53,171,13
61,55,171,14
64,59,171,15
66,58,171,16
68,60,171,17
70,62,171,18
72,64,171,19
3,55,172,0
8,52,172,1
14,51,172,2
18,51,172,3
23,50,172,4
28,48,172,5
32,47,172,6
37,46,172,7
41,45,172,8
44,44,172,9
48,43,172,10
51,43,172,11
55,42,172,12
57,41,172,13
60,41,172,14
62,38,172,15
64,40,172,16
66,37,172,17
68,39,172,18
70,39,172,19
71,37,172,20
72,37,172,21
72,37,172,22
72,37,172,23
72,38,172,24
72,39,172,25
71,40,172,26
70,41,172,27
69,42,172,28
68,43,172,29
66,44,172,30
65,48,172,31
63,49,172,32
60,49,172,33
59,52,172,34
56,52,172,35
53,54,172,36
51,58,172,37
48,58,172,38
45,60,172,39
42,65,172,40
39,68,172,41
36,70,172,42
33,67,172,43
29,70,172,44
26,71,172,45
22,72,172,46
6,56,173,0
11,55,173,1
15,52,173,2
20,50,173,3
25,48,173,4
26,48,173,5
31,45,173,6
34,44,173,7
38,43,173,8
42,41,173,9
45,39,173,10
48,37,173,11
51,35,173,12
53,34,173,13
56,32,173,14
57,30,173,15
59,28,173,16
61,28,173,17
62,25,173,18
63,25,173,19
63,24,173,20
64,23,173,21
64,22,173,22
64,19,173,23
64,20,173,24
63,18,173,25
62,17,173,26
60,15,173,27
59,15,173,28
57,14,173,29
55,13,173,30
54,12,173,31
51,11,173,32
48,10,173,33
46,9,173,34
42,7,173,35
40,6,173,36
36,5,173,37
33,3,173,38
29,2,173,39
26,2,173,40
22,1,173,41
4,32,174,0
9,33,174,1
15,31,174,2
20,30,174,3
25,29,174,4
30,28,174,5
34,27,174,6
38,25,174,7
41,24,174,8
45,23,174,9
49,22,174,10
52,20,174,11
54,19,174,12
57,18,174,13
59,17,174,14
61,14,174,15
63,14,174,16
64,11,174,17
65,11,174,18
65,10,174,19
66,9,174,20
66,8,174,21
66,5,174,22
65,6,174,23
65,4,174,24
64,3,174,25
62,2,174,26
60,2,174,27
58,1,174,28
5,40,175,0
10,43,175,1
15,45,175,2
20,48,175,3
24,50,175,4
28,53,175,5
32,55,175,6
36,57,175,7
40,59,175,8
43,62,175,9
47,68,175,10
50,68,175,11
51,69,175,12
54,70,175,13
57,72,175,14
2,71,176,0
6,65,176,1
11,64,176,2
15,58,176,3
19,54,176,4
23,51,176,5
27,49,176,6
31,45,176,7
34,42,176,8
38,39,176,9
41,36,176,10
44,33,176,11
46,30,176,12
49,27,176,13
50,24,176,14
53,21,176,15
54,18,176,16
56,15,176,17
57,12,176,18
58,9,176,19
59,6,176,20
59,4,176,21
59,2,176,22
60,1,176,23
6,37,177,0
13,39,177,1
16,39,177,2
22,41,177,3
28,42,177,4
34,44,177,5
39,45,177,6
45,47,177,7
51,49,177,8
56,48,177,9
60,50,177,10
65,52,177,11
70,54,177,12
1,70,178,0
5,68,178,1
9,64,178,2
14,59,178,3
19,56,178,4
23,52,178,5
27,48,178,6
31,45,178,7
35,41,178,8
39,38,178,9
42,32,178,10
45,30,178,11
48,26,178,12
50,21,178,13
53,19,178,14
54,14,178,15
57,12,178,16
57,7,178,17
59,5,178,18
60,2,178,19
3,30,179,0
9,33,179,1
15,36,179,2
21,40,179,3
26,43,179,4
31,46,179,5
36,50,179,6
41,53,179,7
46,54,179,8
50,57,179,9
55,61,179,10
58,65,179,11
63,68,179,12
66,70,179,13
4,66,180,0
8,64,180,1
12,65,180,2
16,63,180,3
20,63,180,4
23,60,180,5
27,61,180,6
30,59,180,7
33,58,180,8
36,56,180,9
39,55,180,10
41,54,180,11
44,53,180,12
46,52,180,13
48,52,180,14
50,51,180,15
51,50,180,16
52,49,180,17
53,49,180,18
55,49,180,19
55,48,180,20
56,47,180,21
56,46,180,22
57,48,180,23
57,48,180,24
57,46,180,25
56,49,180,26
56,50,180,27
55,50,180,28
54,51,180,29
53,50,180,30
52,53,180,31
51,53,180,32
50,52,180,33
48,53,180,34
46,56,180,35
44,57,180,36
42,58,180,37
40,59,180,38
38,60,180,39
35,62,180,40
33,63,180,41
30,62,180,42
28,61,180,43
25,65,180,44
23,64,180,45
19,66,180,46
16,68,180,47
13,70,180,48
10,70,180,49
8,71,180,50
7,71,181,0
11,69,181,1
11,70,181,2
15,66,181,3
18,60,181,4
20,57,181,5
23,54,181,6
25,52,181,7
26,49,181,8
28,46,181,9
30,43,181,10
31,40,181,11
32,37,181,12
33,34,181,13
34,32,181,14
34,29,181,15
35,26,181,16
35,24,181,17
34,21,181,18
34,18,181,19
33,16,181,20
32,13,181,21
32,10,181,22
30,8,181,23
28,5,181,24
27,3,181,25
25,1,181,26
5,21,182,0
9,21,182,1
14,21,182,2
19,20,182,3
24,20,182,4
28,18,182,5
32,19,182,6
36,18,182,7
39,17,182,8
42,17,182,9
45,16,182,10
47,15,182,11
51,14,182,12
52,13,182,13
54,12,182,14
56,11,182,15
57,10,182,16
58,9,182,17
59,8,182,18
59,7,182,19
59,6,182,20
59,5,182,21
59,4,182,22
58,3,182,23
58,3,182,24
56,2,182,25
1,16,183,0
6,18,183,1
11,20,183,2
16,21,183,3
20,22,183,4
25,23,183,5
29,24,183,6
32,26,183,7
36,27,183,8
39,27,183,9
42,28,183,10
45,30,183,11
47,30,183,12
50,31,183,13
52,32,183,14
53,33,183,15
55,34,183,16
56,35,183,17
57,36,183,18
58,38,183,19
59,38,183,20
59,40,183,21
59,41,183,22
59,41,183,23
59,44,183,24
58,45,183,25
57,47,183,26
56,47,183,27
55,51,183,28
54,52,183,29
53,54,183,30
51,56,183,31
50,58,183,32
48,58,183,33
46,61,183,34
44,63,183,35
42,68,183,36
40,70,183,37
37,69,183,38
35,70,183,39
32,71,183,40
30,72,183,41
6,58,184,0
12,55,184,1
18,53,184,2
24,50,184,3
29,48,184,4
35,47,184,5
40,43,184,6
45,41,184,7
49,38,184,8
54,36,184,9
58,35,184,10
62,31,184,11
66,29,184,12
70,27,184,13
2,23,185,0
8,25,185,1
13,27,185,2
18,30,185,3
22,31,185,4
27,34,185,5
31,35,185,6
35,38,185,7
39,40,185,8
43,42,185,9
46,44,185,10
49,46,185,11
52,49,185,12
55,49,185,13
58,52,185,14
60,54,185,15
62,57,185,16
64,59,185,17
66,64,185,18
68,67,185,19
69,68,185,20
69,69,185,21
70,71,185,22
4,70,186,0
10,71,186,1
17,72,186,2
6,54,187,0
12,51,187,1
18,50,187,2
25,47,187,3
30,44,187,4
36,41,187,5
42,39,187,6
47,37,187,7
51,35,187,8
56,31,187,9
60,29,187,10
64,28,187,11
68,25,187,12
72,23,187,13
3,13,188,0
9,15,188,1
15,16,188,2
20,17,188,3
26,18,188,4
31,19,188,5
36,20,188,6
40,20,188,7
44,21,188,8
48,22,188,9
52,21,188,10
55,23,188,11
58,23,188,12
61,24,188,13
62,23,188,14
65,23,188,15
67,24,188,16
69,25,188,17
70,25,188,18
71,26,188,19
72,27,188,20
72,28,188,21
72,30,188,22
72,31,188,23
71,32,188,24
70,34,188,25
68,35,188,26
67,37,188,27
66,39,188,28
64,40,188,29
62,42,188,30
59,45,188,31
57,46,188,32
54,50,188,33
51,52,188,34
48,52,188,35
46,56,188,36
43,56,188,37
39,59,188,38
36,63,188,39
33,65,188,40
30,66,188,41
27,67,188,42
23,68,188,43
20,71,188,44
14,72,188,45
19,72,189,0
25,70,189,1
29,68,189,2
34,68,189,3
39,63,189,4
44,60,189,5
49,57,189,6
53,55,189,7
57,52,189,8
62,51,189,9
66,47,189,10
69,45,189,11
5,31,190,0
9,34,190,1
14,35,190,2
19,38,190,3
24,39,190,4
28,42,190,5
47,50,190,6
50,52,190,7
53,54,190,8
56,56,190,9
59,58,190,10
61,60,190,11
64,63,190,12
66,65,190,13
68,68,190,14
69,69,190,15
71,70,190,16
72,72,190,17
5,67,191,0
10,63,191,1
15,59,191,2
20,55,191,3
25,51,191,4
30,48,191,5
34,44,191,6
38,39,191,7
42,36,191,8
46,32,191,9
50,28,191,10
53,24,191,11
56,21,191,12
59,17,191,13
61,14,191,14
64,10,191,15
66,7,191,16
67,3,191,17
69,2,191,18
1,17,191,19
8,16,191,20
13,15,191,21
18,14,191,22
24,13,191,23
28,11,191,24
33,10,191,25
37,9,191,26
41,8,191,27
45,7,191,28
49,5,191,29
52,3,191,30
55,2,191,31
58,2,191,32
60,1,191,33
7,26,192,0
12,30,192,1
17,33,192,2
21,37,192,3
23,36,192,4
26,41,192,5
30,44,192,6
34,48,192,7
37,50,192,8
41,52,192,9
44,55,192,10
46,58,192,11
49,62,192,12
52,68,192,13
54,68,192,14
56,70,192,15
57,72,192,16
7,69,193,0
14,69,193,1
21,69,193,2
29,68,193,3
36,68,193,4
42,68,193,5
49,68,193,6
56,68,193,7
62,69,193,8
68,69,193,9
6,19,194,0
11,22,194,1
16,24,194,2
20,27,194,3
25,30,194,4
29,33,194,5
33,36,194,6
37,37,194,7
41,41,194,8
44,42,194,9
48,47,194,10
51,48,194,11
53,50,194,12
56,53,194,13
58,56,194,14
61,61,194,15
62,62,194,16
65,68,194,17
66,68,194,18
67,70,194,19
67,72,194,20
3,70,195,0
9,69,195,1
14,67,195,2
19,63,195,3
25,60,195,4
30,57,195,5
35,55,195,6
39,51,195,7
45,49,195,8
48,46,195,9
53,43,195,10
57,41,195,11
61,38,195,12
64,36,195,13
67,33,195,14
71,31,195,15
4,21,196,0
10,22,196,1
15,23,196,2
20,23,196,3
25,24,196,4
29,25,196,5
33,25,196,6
37,26,196,7
41,26,196,8
45,27,196,9
48,27,196,10
51,27,196,11
54,28,196,12
56,27,196,13
58,27,196,14
60,29,196,15
62,29,196,16
63,28,196,17
64,29,196,18
65,29,196,19
65,30,196,20
66,32,196,21
66,31,196,22
66,32,196,23
65,33,196,24
64,34,196,25
64,36,196,26
62,36,196,27
61,37,196,28
59,40,196,29
57,41,196,30
56,42,196,31
53,41,196,32
51,42,196,33
48,46,196,34
46,47,196,35
43,46,196,36
40,50,196,37
37,50,196,38
34,51,196,39
31,52,196,40
28,54,196,41
25,55,196,42
21,57,196,43
18,58,196,44
14,60,196,45
11,62,196,46
7,64,196,47
3,65,196,48
4,71,197,0
7,70,197,1
10,69,197,2
13,68,197,3
15,66,197,4
18,63,197,5
20,61,197,6
22,59,197,7
24,57,197,8
26,56,197,9
27,56,197,10
29,54,197,11
30,51,197,12
31,51,197,13
32,48,197,14
32,48,197,15
33,47,197,16
33,46,197,17
33,44,197,18
33,43,197,19
33,42,197,20
33,41,197,21
32,38,197,22
31,39,197,23
30,36,197,24
29,37,197,25
28,34,197,26
26,35,197,27
25,34,197,28
23,33,197,29
21,32,197,30
19,30,197,31
17,29,197,32
14,28,197,33
12,26,197,34
9,26,197,35
6,24,197,36
4,22,197,37
1,21,197,38
2,7,198,0
8,9,198,1
17,12,198,2
22,13,198,3
28,15,198,4
33,16,198,5
39,17,198,6
44,18,198,7
49,19,198,8
54,20,198,9
58,19,198,10
62,20,198,11
66,21,198,12
69,22,198,13
72,23,198,14
8,71,199,0
11,70,199,1
13,68,199,2
16,64,199,3
18,63,199,4
20,60,199,5
22,58,199,6
24,55,199,7
25,53,199,8
26,51,199,9
27,50,199,10
28,47,199,11
29,45,199,12
29,43,199,13
30,41,199,14
30,39,199,15
30,37,199,16
30,35,199,17
29,33,199,18
29,31,199,19
28,29,199,20
27,27,199,21
26,25,199,22
25,23,199,23
23,22,199,24
22,19,199,25
20,17,199,26
18,15,199,27
16,14,199,28
14,12,199,29
11,9,199,30
9,8,199,31
6,6,199,32
3,3,199,33
53,72,200,0
52,70,200,1
52,66,200,2
52,63,200,3
52,59,200,4
52,58,200,5
51,54,200,6
50,53,200,7
49,48,200,8
48,47,200,9
47,42,200,10
46,41,200,11
44,38,200,12
43,36,200,13
41,33,200,14
39,31,200,15
37,28,200,16
34,26,200,17
31,23,200,18
29,21,200,19
26,19,200,20
23,17,200,21
20,14,200,22
17,12,200,23
14,9,200,24
10,7,200,25
6,4,200,26
2,3,200,27
18,2,201,0
20,9,201,1
22,18,201,2
23,27,201,3
25,35,201,4
26,44,201,5
27,53,201,6
28,62,201,7
29,69,201,8
24,71,202,0
27,69,202,1
31,64,202,2
35,59,202,3
38,53,202,4
41,48,202,5
44,43,202,6
48,38,202,7
50,33,202,8
52,28,202,9
55,24,202,10
57,19,202,11
58,14,202,12
60,10,202,13
61,5,202,14
62,2,202,15
68,1,203,0
64,3,203,1
60,7,203,2
56,10,203,3
52,13,203,4
47,16,203,5
43,20,203,6
39,23,203,7
34,26,203,8
29,29,203,9
23,33,203,10
18,36,203,11
13,39,203,12
7,41,203,13
1,45,203,14
60,72,203,15
34,71,204,0
